,项目,,,金额,,,说明,
,非流动性资产处置损益,,"788,312",,,,,
除同公司正常经营业务相关的有效套期保值业 务外，非金融企业持有金融资产和金融负债产 生的公允价值变动损益以及处置金融资产和金 融负债产生的损益,,,"1,362,488",,,,,
,单独进行减值测试的应收款项减值准备转回,,"28,886",,,,,
,除上述各项之外的其他营业外收入和支出,,"7,909",,,,,
,其他符合非经常性损益定义的损益项目,,"8,704,038",,,,,
,减：所得税影响额,,"2,017,532",,,,,
,少数股东权益影响额（税后）,,"1,180,684",,,,,
,合计,,"7,693,417",,,,--,
