,项目(或被投资单位),,,期末余额,,,期初余额,
被投资单位1,,,"63,259",,,"64,696",,
被投资单位2,,,"13,372",,,,,
被投资单位3,,,695,,,,,
被投资单位4,,,,,,522,,
,合计,,"77,327",,,"65,217",,
