,项目,,,本期发生额,,,上期发生额,
职工薪酬,,,"8,422,709",,,"7,561,191",,
材料费,,,"7,227,790",,,"5,845,226",,
其他,,,"6,496,081",,,"5,200,339",,
,合计,,"22,146,581",,,"18,606,756",,
