,项目,,,期末余额,,,期初余额,
,库存现金,,435,,,373,,
,银行存款,,"305,992,667",,,"274,816,769",,
,其他货币资金,,"27,519,824",,,"28,694,852",,
,合计,,"333,512,927",,,"303,511,993",,
,其中：存放在境外的款项总额,,"87,741,244",,,"35,198,866",,
