,归属于母公司所有者的综合收益总,,"79,451,151",,,"48,940,398",,
,额,,,,,,,
归属于少数股东的综合收益总额,,,"4,555,372",,,"3,378,782",,
,八、每股收益：,,,,,,,
（一）基本每股收益,,,16.14,,,11.58,,
,（二）稀释每股收益,,16.14,,,11.58,,
